"","X.strike.","X.strikedate.","X.nummentions."
"1","strike","strikedate","nummentions"
"9016","652","19004","0"
"9017","652","19005","0"
"9018","652","19006","0"
"9019","652","19007","0"
"9020","652","19008","0"
"9021","652","19009","0"
"9022","652","19010","0"
"9023","652","19011","0"
"9024","652","19012","0"
"9025","652","19013","0"
"9026","652","19014","0"
"9027","652","19015","0"
"9028","652","19016","0"
"9029","652","19017","0"
"9030","653","18772","5"
"9031","653","18773","6"
"9032","654","18772","226"
"9033","655","18772","127"
"9034","656","18772","127"
"9035","657","18772","127"
"9036","658","18772","127"
"9037","659","18772","127"
"9038","660","18772","127"
"9039","661","18772","127"
"9040","662","18771","88"
"9041","663","18769","151"
"9042","664","18769","171"
"9043","665","18768","8"
"9044","666","18768","21"
"9045","667","18768","151"
"9046","667","18769","74"
"9047","668","18768","235"
"9048","668","18769","148"
"9049","668","18770","225"
"9050","668","18771","154"
"9051","668","18772","217"
"9052","668","18773","182"
"9053","668","18774","273"
"9054","668","18775","183"
"9055","668","18776","160"
"9056","668","18777","192"
"9057","668","18778","137"
"9058","668","18779","209"
"9059","668","18780","243"
"9060","668","18781","146"
"9061","668","18782","273"
"9062","668","18783","170"
"9063","668","18784","180"
"9064","668","18785","183"
"9065","668","18786","283"
"9066","668","18787","191"
"9067","668","18788","282"
"9068","668","18789","230"
"9069","668","18790","236"
"9070","668","18791","229"
"9071","668","18792","230"
"9072","668","18793","256"
"9073","668","18794","167"
"9074","668","18795","162"
"9075","668","18796","321"
"9076","668","18797","265"
"9077","668","18798","168"
"9078","668","18799","215"
"9079","668","18800","265"
"9080","668","18801","200"
"9081","668","18802","225"
"9082","668","18803","228"
"9083","668","18804","178"
"9084","668","18805","263"
"9085","668","18806","284"
"9086","668","18807","204"
"9087","668","18808","260"
"9088","669","18768","235"
"9089","669","18769","148"
"9090","669","18770","225"
"9091","669","18771","154"
"9092","669","18772","217"
"9093","669","18773","182"
"9094","669","18774","273"
"9095","669","18775","183"
"9096","669","18776","160"
"9097","669","18777","192"
"9098","669","18778","137"
"9099","669","18779","209"
"9100","669","18780","243"
"9101","669","18781","146"
"9102","669","18782","273"
"9103","669","18783","170"
"9104","669","18784","180"
"9105","669","18785","183"
"9106","669","18786","283"
"9107","669","18787","191"
"9108","669","18788","282"
"9109","669","18789","230"
"9110","669","18790","236"
"9111","669","18791","229"
"9112","669","18792","230"
"9113","669","18793","256"
"9114","669","18794","167"
"9115","669","18795","162"
"9116","669","18796","321"
"9117","669","18797","265"
"9118","669","18798","168"
"9119","669","18799","215"
"9120","669","18800","265"
"9121","669","18801","200"
"9122","669","18802","225"
"9123","669","18803","228"
"9124","669","18804","178"
"9125","669","18805","263"
"9126","669","18806","284"
"9127","669","18807","204"
"9128","669","18808","260"
"9129","670","18767","133"
"9130","671","18766","90"
"9131","672","18766","95"
"9132","672","18767","104"
"9133","672","18768","147"
"9134","672","18769","66"
"9135","673","18766","14"
"9136","674","18766","5"
"9137","675","18766","159"
"9138","676","18766","199"
"9139","677","18766","182"
"9140","678","18766","182"
"9141","679","18766","182"
"9142","680","18766","182"
"9143","681","18766","182"
"9144","682","18766","182"
"9145","683","18766","182"
"9146","684","18766","182"
"9147","685","18766","182"
"9148","686","18766","182"
"9149","687","18766","182"
"9150","688","18766","182"
"9151","689","18766","182"
"9152","690","18766","182"
"9153","691","18766","182"
"9154","692","18766","182"
"9155","693","18766","182"
"9156","694","18766","182"
"9157","695","18766","182"
"9158","696","18765","1"
"9159","696","18766","2"
"9160","696","18767","1"
"9161","696","18768","4"
"9162","696","18769","0"
"9163","696","18770","0"
"9164","696","18771","1"
"9165","696","18772","0"
"9166","696","18773","0"
"9167","696","18774","0"
"9168","696","18775","0"
"9169","696","18776","1"
"9170","696","18777","0"
"9171","696","18778","0"
"9172","696","18779","3"
"9173","696","18780","0"
"9174","696","18781","0"
"9175","696","18782","1"
"9176","696","18783","1"
"9177","696","18784","0"
"9178","696","18785","1"
"9179","696","18786","2"
"9180","696","18787","0"
"9181","696","18788","4"
"9182","696","18789","1"
"9183","696","18790","0"
"9184","696","18791","3"
"9185","696","18792","1"
"9186","696","18793","0"
"9187","696","18794","1"
"9188","696","18795","1"
"9189","696","18796","3"
"9190","697","18765","111"
"9191","698","18765","209"
"9192","699","18765","192"
"9193","700","18764","387"
"9194","701","18763","16"
"9195","701","18764","37"
"9196","701","18765","15"
"9197","701","18766","14"
"9198","701","18767","13"
"9199","701","18768","21"
"9200","701","18769","17"
"9201","701","18770","11"
"9202","701","18771","20"
"9203","702","18763","16"
"9204","702","18764","37"
"9205","702","18765","15"
"9206","702","18766","14"
"9207","702","18767","13"
"9208","702","18768","21"
"9209","702","18769","17"
"9210","702","18770","11"
"9211","702","18771","20"
"9212","703","18763","16"
"9213","703","18764","37"
"9214","703","18765","15"
"9215","703","18766","14"
"9216","703","18767","13"
"9217","703","18768","21"
"9218","703","18769","17"
"9219","703","18770","11"
"9220","703","18771","20"
"9221","704","18763","16"
"9222","704","18764","37"
"9223","704","18765","15"
"9224","704","18766","14"
"9225","704","18767","13"
"9226","704","18768","21"
"9227","704","18769","17"
"9228","704","18770","11"
"9229","704","18771","20"
"9230","705","18763","16"
"9231","705","18764","37"
"9232","705","18765","15"
"9233","705","18766","14"
"9234","705","18767","13"
"9235","705","18768","21"
"9236","705","18769","17"
"9237","705","18770","11"
"9238","705","18771","20"
"9239","706","18762","0"
"9240","707","18762","0"
"9241","708","18762","0"
"9242","709","18762","0"
"9243","710","18762","0"
"9244","711","18761","14"
"9245","712","18761","16"
"9246","712","18762","15"
"9247","712","18763","14"
"9248","712","18764","37"
"9249","712","18765","9"
"9250","712","18766","23"
"9251","712","18767","19"
"9252","712","18768","24"
"9253","712","18769","12"
"9254","712","18770","23"
"9255","712","18771","15"
"9256","712","18772","16"
"9257","712","18773","20"
"9258","712","18774","15"
"9259","712","18775","18"
"9260","713","18761","4"
"9261","714","18760","141"
"9262","715","18760","13"
"9263","716","18759","7"
"9264","717","18759","24"
"9265","718","18759","222"
"9266","719","18759","196"
"9267","720","18759","46"
"9268","721","18758","18"
"9269","721","18759","26"
"9270","721","18760","17"
"9271","722","18758","378"
"9272","723","18758","85"
"9273","724","18755","106"
"9274","725","18755","111"
"9275","726","18754","100"
"9276","727","18754","106"
"9277","728","18753","223"
"9278","729","18753","162"
"9279","730","18753","229"
"9280","731","18753","220"
"9281","732","18753","449"
"9282","733","18753","213"
"9283","734","18753","1"
"9284","735","18752","0"
"9285","736","18752","178"
"9286","737","18751","89"
"9287","738","18751","17"
"9288","739","18751","26"
"9289","740","18751","361"
"9290","741","18751","15"
"9291","742","18751","162"
"9292","743","18750","10"
"9293","744","18750","1"
"9294","744","18751","0"
"9295","744","18752","0"
"9296","745","18750","1"
"9297","745","18751","0"
"9298","745","18752","0"
"9299","746","18750","14"
"9300","747","18750","94"
"9301","748","18750","12"
"9302","749","18750","157"
"9303","750","18750","157"
"9304","751","18750","100"
"9305","751","18751","84"
"9306","751","18752","139"
"9307","751","18753","100"
"9308","751","18754","99"
"9309","751","18755","93"
"9310","751","18756","80"
"9311","751","18757","129"
"9312","751","18758","85"
"9313","751","18759","100"
"9314","751","18760","73"
"9315","751","18761","64"
"9316","751","18762","88"
"9317","751","18763","71"
"9318","751","18764","132"
"9319","751","18765","98"
"9320","751","18766","86"
"9321","751","18767","96"
"9322","751","18768","138"
"9323","751","18769","63"
"9324","751","18770","114"
"9325","751","18771","69"
"9326","751","18772","102"
"9327","751","18773","78"
"9328","751","18774","113"
"9329","751","18775","82"
"9330","751","18776","80"
"9331","751","18777","84"
"9332","751","18778","70"
"9333","751","18779","112"
"9334","751","18780","115"
"9335","751","18781","79"
"9336","751","18782","122"
"9337","751","18783","80"
"9338","751","18784","104"
"9339","751","18785","90"
"9340","751","18786","116"
"9341","751","18787","96"
"9342","751","18788","150"
"9343","751","18789","104"
"9344","751","18790","116"
"9345","751","18791","112"
"9346","751","18792","106"
"9347","751","18793","128"
"9348","751","18794","76"
"9349","751","18795","67"
"9350","751","18796","157"
"9351","751","18797","115"
"9352","751","18798","63"
"9353","751","18799","103"
"9354","751","18800","110"
"9355","751","18801","95"
"9356","751","18802","108"
"9357","751","18803","123"
"9358","751","18804","84"
"9359","751","18805","132"
"9360","751","18806","137"
"9361","751","18807","96"
"9362","751","18808","127"
"9363","751","18809","139"
"9364","751","18810","62"
"9365","751","18811","69"
"9366","751","18812","105"
"9367","751","18813","170"
"9368","751","18814","156"
"9369","751","18815","117"
"9370","751","18816","148"
"9371","751","18817","168"
"9372","751","18818","99"
"9373","751","18819","134"
"9374","751","18820","126"
"9375","751","18821","112"
"9376","751","18822","121"
"9377","751","18823","146"
"9378","751","18824","154"
"9379","751","18825","145"
"9380","751","18826","157"
"9381","751","18827","116"
"9382","751","18828","124"
"9383","751","18829","177"
"9384","751","18830","132"
"9385","751","18831","132"
"9386","751","18832","164"
"9387","751","18833","96"
"9388","751","18834","144"
"9389","751","18835","130"
"9390","751","18836","0"
"9391","751","18837","0"
"9392","751","18838","0"
"9393","751","18839","0"
"9394","751","18840","0"
"9395","751","18841","0"
"9396","751","18842","7"
"9397","751","18843","65"
"9398","751","18844","100"
"9399","751","18845","135"
"9400","751","18846","91"
"9401","751","18847","77"
"9402","751","18848","101"
"9403","751","18849","123"
"9404","751","18850","110"
"9405","751","18851","133"
"9406","751","18852","115"
"9407","751","18853","137"
"9408","751","18854","147"
"9409","751","18855","130"
"9410","751","18856","113"
"9411","751","18857","141"
"9412","751","18858","162"
"9413","751","18859","149"
"9414","751","18860","178"
"9415","751","18861","158"
"9416","751","18862","165"
"9417","751","18863","133"
"9418","751","18864","181"
"9419","751","18865","131"
"9420","751","18866","191"
"9421","751","18867","175"
"9422","751","18868","176"
"9423","751","18869","187"
"9424","751","18870","224"
"9425","751","18871","188"
"9426","751","18872","182"
"9427","751","18873","178"
"9428","751","18874","173"
"9429","751","18875","161"
"9430","751","18876","160"
"9431","751","18877","180"
"9432","751","18878","200"
"9433","751","18879","205"
"9434","751","18880","125"
"9435","751","18881","115"
"9436","751","18882","254"
"9437","751","18883","321"
"9438","751","18884","209"
"9439","751","18885","225"
"9440","751","18886","265"
"9441","751","18887","232"
"9442","751","18888","237"
"9443","751","18889","222"
"9444","751","18890","257"
"9445","751","18891","341"
"9446","751","18892","218"
"9447","751","18893","216"
"9448","751","18894","227"
"9449","751","18895","166"
"9450","751","18896","234"
"9451","751","18897","187"
"9452","751","18898","262"
"9453","751","18899","308"
"9454","751","18900","369"
"9455","751","18901","231"
"9456","751","18902","258"
"9457","751","18903","298"
"9458","751","18904","285"
"9459","751","18905","207"
"9460","751","18906","292"
"9461","751","18907","362"
"9462","751","18908","344"
"9463","751","18909","342"
"9464","751","18910","355"
"9465","751","18911","373"
"9466","751","18912","435"
"9467","751","18913","482"
"9468","751","18914","559"
"9469","751","18915","444"
"9470","751","18916","790"
"9471","751","18917","577"
"9472","751","18918","697"
"9473","751","18919","847"
"9474","751","18920","816"
"9475","751","18921","806"
"9476","751","18922","1094"
"9477","751","18923","856"
"9478","751","18924","1109"
"9479","751","18925","1204"
"9480","751","18926","1138"
"9481","751","18927","1075"
"9482","751","18928","933"
"9483","751","18929","1034"
"9484","751","18930","746"
"9485","751","18931","825"
"9486","751","18932","1069"
"9487","751","18933","1016"
"9488","751","18934","1000"
"9489","751","18935","873"
"9490","751","18936","767"
"9491","751","18937","792"
"9492","751","18938","987"
"9493","751","18939","910"
"9494","751","18940","969"
"9495","751","18941","1047"
"9496","751","18942","1127"
"9497","751","18943","1016"
"9498","751","18944","934"
"9499","751","18945","1001"
"9500","751","18946","1225"
"9501","751","18947","1457"
"9502","751","18948","1196"
"9503","751","18949","1005"
"9504","751","18950","1216"
"9505","751","18951","962"
"9506","751","18952","1023"
"9507","751","18953","1173"
"9508","751","18954","1098"
"9509","751","18955","1118"
"9510","751","18956","937"
"9511","751","18957","869"
"9512","751","18958","1174"
