"","Date","Date_MY","Users","Posts","Comments","Total","Men..20.years.and.over","Women..20.years.and.over","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"2618","2020-10-12","2020-10",178112,90,856,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2619","2020-10-13","2020-10",178485,67,1063,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2620","2020-10-14","2020-10",178923,81,723,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2621","2020-10-15","2020-10",179375,65,863,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2622","2020-10-16","2020-10",179758,66,607,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2623","2020-10-17","2020-10",179932,63,573,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2624","2020-10-18","2020-10",180375,44,574,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2625","2020-10-19","2020-10",180795,48,681,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2626","2020-10-20","2020-10",181142,51,581,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2627","2020-10-21","2020-10",181466,73,700,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2628","2020-10-22","2020-10",181848,65,810,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2629","2020-10-23","2020-10",183378,38,1524,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2630","2020-10-24","2020-10",184051,46,736,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2631","2020-10-25","2020-10",184302,75,726,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2632","2020-10-26","2020-10",NA,50,482,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2633","2020-10-27","2020-10",NA,52,556,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2634","2020-10-28","2020-10",NA,60,555,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2635","2020-10-29","2020-10",NA,67,694,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2636","2020-10-30","2020-10",185950,60,742,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2637","2020-10-31","2020-10",NA,49,550,6.9,6.7,6.5,13.9,6,10.9,7.6,8.9
"2638","2020-11-01","2020-11",NA,45,527,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2639","2020-11-02","2020-11",NA,59,658,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2640","2020-11-03","2020-11",NA,43,374,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2641","2020-11-04","2020-11",187671,49,331,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2642","2020-11-05","2020-11",187993,53,398,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2643","2020-11-06","2020-11",188562,48,386,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2644","2020-11-07","2020-11",188887,42,428,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2645","2020-11-08","2020-11",189518,75,526,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2646","2020-11-09","2020-11",189908,68,555,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2647","2020-11-10","2020-11",190766,80,864,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2648","2020-11-11","2020-11",191065,60,662,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2649","2020-11-12","2020-11",191387,61,694,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2650","2020-11-13","2020-11",191652,71,609,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2651","2020-11-14","2020-11",191941,68,755,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2652","2020-11-15","2020-11",192422,78,1218,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2653","2020-11-16","2020-11",194165,74,942,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2654","2020-11-17","2020-11",194616,75,604,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2655","2020-11-18","2020-11",195033,73,672,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2656","2020-11-19","2020-11",195267,60,714,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2657","2020-11-20","2020-11",195861,67,773,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2658","2020-11-21","2020-11",196801,52,490,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2659","2020-11-22","2020-11",197065,77,548,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2660","2020-11-23","2020-11",197293,72,658,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2661","2020-11-24","2020-11",197489,85,831,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2662","2020-11-25","2020-11",197785,66,622,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2663","2020-11-26","2020-11",198259,55,619,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2664","2020-11-27","2020-11",199272,60,954,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2665","2020-11-28","2020-11",200316,76,1109,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2666","2020-11-29","2020-11",200639,84,883,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2667","2020-11-30","2020-11",200866,90,1022,6.7,6.7,6.2,13.8,6,10.4,6.8,8.6
"2668","2020-12-01","2020-12",200889,69,732,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2669","2020-12-02","2020-12",201677,69,717,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2670","2020-12-03","2020-12",NA,NA,NA,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2671","2020-12-04","2020-12",NA,75,632,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2672","2020-12-05","2020-12",NA,51,560,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2673","2020-12-06","2020-12",203118,54,660,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2674","2020-12-07","2020-12",NA,68,918,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2675","2020-12-08","2020-12",NA,71,718,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2676","2020-12-09","2020-12",NA,60,821,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2677","2020-12-10","2020-12",NA,79,937,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2678","2020-12-11","2020-12",204711,59,680,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2679","2020-12-12","2020-12",204974,63,544,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2680","2020-12-13","2020-12",NA,64,782,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2681","2020-12-14","2020-12",NA,61,684,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2682","2020-12-15","2020-12",206182,78,722,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2683","2020-12-16","2020-12",NA,92,667,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2684","2020-12-17","2020-12",206709,92,633,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2685","2020-12-18","2020-12",NA,88,790,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2686","2020-12-19","2020-12",NA,63,576,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2687","2020-12-20","2020-12",208885,65,842,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2688","2020-12-21","2020-12",209104,64,964,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2689","2020-12-22","2020-12",209554,70,1177,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2690","2020-12-23","2020-12",210041,60,1080,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2691","2020-12-24","2020-12",210784,65,1015,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2692","2020-12-25","2020-12",211051,45,763,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2693","2020-12-26","2020-12",211383,46,782,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2694","2020-12-27","2020-12",211709,41,622,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2695","2020-12-28","2020-12",212040,82,708,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2696","2020-12-29","2020-12",212479,70,733,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2697","2020-12-30","2020-12",213005,73,928,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2698","2020-12-31","2020-12",213171,56,735,6.7,6.4,6.3,15.8,6.1,10,6.1,9.4
"2699","2021-01-01","2021-1",213496,40,466,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2700","2021-01-02","2021-1",213926,68,1086,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2701","2021-01-03","2021-1",214407,87,952,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2702","2021-01-04","2021-1",214751,85,897,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2703","2021-01-05","2021-1",215085,86,733,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2704","2021-01-06","2021-1",215491,61,620,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2705","2021-01-07","2021-1",215878,78,811,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2706","2021-01-08","2021-1",216240,56,674,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2707","2021-01-09","2021-1",217093,56,815,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2708","2021-01-10","2021-1",217386,77,520,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2709","2021-01-11","2021-1",217743,90,632,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2710","2021-01-12","2021-1",218308,77,710,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2711","2021-01-13","2021-1",218927,86,932,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2712","2021-01-14","2021-1",220167,90,957,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2713","2021-01-15","2021-1",NA,80,890,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2714","2021-01-16","2021-1",NA,96,1332,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2715","2021-01-17","2021-1",226577,90,1116,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2716","2021-01-18","2021-1",NA,92,966,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2717","2021-01-19","2021-1",NA,102,865,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2718","2021-01-20","2021-1",NA,87,720,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2719","2021-01-21","2021-1",NA,96,772,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2720","2021-01-22","2021-1",NA,74,547,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2721","2021-01-23","2021-1",228982,72,489,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2722","2021-01-24","2021-1",NA,68,838,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2723","2021-01-25","2021-1",NA,68,633,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2724","2021-01-26","2021-1",NA,79,529,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2725","2021-01-27","2021-1",NA,74,567,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2726","2021-01-28","2021-1",230515,77,459,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2727","2021-01-29","2021-1",NA,55,874,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2728","2021-01-30","2021-1",NA,71,912,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2729","2021-01-31","2021-1",NA,65,764,6.4,6.1,6,14.6,5.7,9.2,6.6,8.6
"2730","2021-02-01","2021-2",NA,71,618,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2731","2021-02-02","2021-2",234052,106,895,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2732","2021-02-03","2021-2",235023,106,973,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2733","2021-02-04","2021-2",235297,77,717,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2734","2021-02-05","2021-2",235584,82,742,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2735","2021-02-06","2021-2",235980,70,334,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2736","2021-02-07","2021-2",236326,85,900,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2737","2021-02-08","2021-2",237232,112,1061,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2738","2021-02-09","2021-2",237620,85,832,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2739","2021-02-10","2021-2",237852,80,792,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2740","2021-02-11","2021-2",238866,70,1191,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2741","2021-02-12","2021-2",239129,67,567,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2742","2021-02-13","2021-2",239604,57,551,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2743","2021-02-14","2021-2",239920,84,1127,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2744","2021-02-15","2021-2",240328,NA,NA,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2745","2021-02-16","2021-2",240768,69,731,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2746","2021-02-17","2021-2",241156,104,688,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2747","2021-02-18","2021-2",241674,90,719,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2748","2021-02-19","2021-2",242250,65,841,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2749","2021-02-20","2021-2",242527,58,914,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2750","2021-02-21","2021-2",242978,77,915,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2751","2021-02-22","2021-2",243328,82,694,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2752","2021-02-23","2021-2",244129,107,1067,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2753","2021-02-24","2021-2",244735,114,861,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2754","2021-02-25","2021-2",245361,105,899,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2755","2021-02-26","2021-2",245606,75,638,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2756","2021-02-27","2021-2",246127,81,663,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2757","2021-02-28","2021-2",246547,103,994,6.2,6,5.9,13.9,5.5,9.8,5.1,8.4
"2758","2021-03-01","2021-3",246786,116,1220,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2759","2021-03-02","2021-3",247676,91,1399,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2760","2021-03-03","2021-3",248879,94,1423,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2761","2021-03-04","2021-3",249462,63,817,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2762","2021-03-05","2021-3",249606,69,654,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2763","2021-03-06","2021-3",249991,85,707,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2764","2021-03-07","2021-3",250427,79,811,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2765","2021-03-08","2021-3",250891,70,849,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2766","2021-03-09","2021-3",251336,75,1213,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2767","2021-03-10","2021-3",252091,81,1203,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2768","2021-03-11","2021-3",252384,93,1003,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2769","2021-03-12","2021-3",252848,70,1439,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2770","2021-03-13","2021-3",253252,78,1048,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2771","2021-03-14","2021-3",253634,76,1059,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2772","2021-03-15","2021-3",253914,86,989,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2773","2021-03-16","2021-3",254657,83,1091,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2774","2021-03-17","2021-3",255323,114,850,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2775","2021-03-18","2021-3",255565,99,1126,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2776","2021-03-19","2021-3",255929,72,659,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2777","2021-03-20","2021-3",256102,86,658,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2778","2021-03-21","2021-3",256373,70,684,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2779","2021-03-22","2021-3",256613,91,839,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2780","2021-03-23","2021-3",256979,89,1074,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2781","2021-03-24","2021-3",258974,112,1979,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2782","2021-03-25","2021-3",260192,85,1331,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2783","2021-03-26","2021-3",260519,NA,NA,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2784","2021-03-27","2021-3",260836,81,703,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2785","2021-03-28","2021-3",263824,90,2784,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2786","2021-03-29","2021-3",264824,108,1529,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2787","2021-03-30","2021-3",265326,88,1022,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2788","2021-03-31","2021-3",266033,81,964,6,5.8,5.7,12.7,5.3,9.5,5.9,7.7
"2789","2021-04-01","2021-4",266643,83,1381,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2790","2021-04-02","2021-4",266937,67,1048,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2791","2021-04-03","2021-4",267332,67,1051,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2792","2021-04-04","2021-4",268965,91,990,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2793","2021-04-05","2021-4",269894,120,1120,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2794","2021-04-06","2021-4",270307,96,982,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2795","2021-04-07","2021-4",271038,112,1260,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2796","2021-04-08","2021-4",272198,96,1844,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2797","2021-04-09","2021-4",272949,109,1395,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2798","2021-04-10","2021-4",273468,76,841,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2799","2021-04-11","2021-4",274099,72,969,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2800","2021-04-12","2021-4",275426,127,1600,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2801","2021-04-13","2021-4",276387,111,1547,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2802","2021-04-14","2021-4",277168,86,978,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2803","2021-04-15","2021-4",277864,88,1149,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2804","2021-04-16","2021-4",278151,96,1110,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2805","2021-04-17","2021-4",278777,72,1134,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2806","2021-04-18","2021-4",280174,119,2743,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2807","2021-04-19","2021-4",280706,81,1351,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2808","2021-04-20","2021-4",281638,90,1423,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2809","2021-04-21","2021-4",282250,131,1867,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2810","2021-04-22","2021-4",282656,96,1413,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2811","2021-04-23","2021-4",283207,95,1317,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2812","2021-04-24","2021-4",284171,92,1688,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2813","2021-04-25","2021-4",284620,84,1332,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2814","2021-04-26","2021-4",285463,102,1247,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2815","2021-04-27","2021-4",288539,126,2393,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2816","2021-04-28","2021-4",289685,133,2248,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2817","2021-04-29","2021-4",290423,115,1459,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2818","2021-04-30","2021-4",291051,102,1384,6,6,5.6,11.6,5.3,9.7,5.7,7.7
"2819","2021-05-01","2021-5",291821,93,1258,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2820","2021-05-02","2021-5",292303,116,1198,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2821","2021-05-03","2021-5",292827,135,1467,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2822","2021-05-04","2021-5",294560,145,2748,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2823","2021-05-05","2021-5",296913,154,2473,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2824","2021-05-06","2021-5",297535,137,1724,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2825","2021-05-07","2021-5",298244,136,1999,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2826","2021-05-08","2021-5",299764,144,3071,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2827","2021-05-09","2021-5",300488,174,2396,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2828","2021-05-10","2021-5",301463,184,1853,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2829","2021-05-11","2021-5",302239,154,1602,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2830","2021-05-12","2021-5",302917,136,1961,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2831","2021-05-13","2021-5",303942,139,2068,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2832","2021-05-14","2021-5",305731,124,2666,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2833","2021-05-15","2021-5",308398,133,3247,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2834","2021-05-16","2021-5",309815,182,2378,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2835","2021-05-17","2021-5",311213,162,1730,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2836","2021-05-18","2021-5",311911,191,1776,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2837","2021-05-19","2021-5",313083,147,1614,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2838","2021-05-20","2021-5",313728,130,1864,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2839","2021-05-21","2021-5",314292,112,1322,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2840","2021-05-22","2021-5",315084,135,1826,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2841","2021-05-23","2021-5",316445,135,1795,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2842","2021-05-24","2021-5",317187,167,1415,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2843","2021-05-25","2021-5",318139,152,1984,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2844","2021-05-26","2021-5",319477,140,1837,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2845","2021-05-27","2021-5",319899,156,1732,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2846","2021-05-28","2021-5",320837,117,1886,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2847","2021-05-29","2021-5",321779,109,2681,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2848","2021-05-30","2021-5",322650,132,1893,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2849","2021-05-31","2021-5",323163,135,1748,5.8,5.8,5.3,9.6,5.1,9.1,5.5,7.1
"2850","2021-06-01","2021-6",323824,162,1937,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2851","2021-06-02","2021-6",324458,138,1725,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2852","2021-06-03","2021-6",324926,145,1651,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2853","2021-06-04","2021-6",325269,140,2085,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2854","2021-06-05","2021-6",326764,128,1974,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2855","2021-06-06","2021-6",327204,158,1483,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2856","2021-06-07","2021-6",327487,149,1746,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2857","2021-06-08","2021-6",328449,194,1649,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2858","2021-06-09","2021-6",329968,180,2391,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2859","2021-06-10","2021-6",331022,193,1706,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2860","2021-06-11","2021-6",331666,133,1999,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2861","2021-06-12","2021-6",332102,131,1826,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2862","2021-06-13","2021-6",332784,154,1497,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2863","2021-06-14","2021-6",333416,158,1794,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2864","2021-06-15","2021-6",334047,170,1472,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2865","2021-06-16","2021-6",334595,162,1441,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2866","2021-06-17","2021-6",335179,162,1867,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2867","2021-06-18","2021-6",335917,130,2325,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2868","2021-06-19","2021-6",336799,137,1884,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2869","2021-06-20","2021-6",337381,132,1592,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2870","2021-06-21","2021-6",338314,182,2008,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2871","2021-06-22","2021-6",339185,133,1643,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2872","2021-06-23","2021-6",340436,144,2223,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2873","2021-06-24","2021-6",341207,125,2130,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2874","2021-06-25","2021-6",342050,81,1867,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2875","2021-06-26","2021-6",343199,109,2672,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
"2876","2021-06-27","2021-6",344100,161,2059,5.9,5.9,5.5,11.3,5.3,9.2,5.7,7.2
